CLUSTER APOGEE_ID RA DEC NO_SIGMAS_RV NO_SIGMAS_PM DIST_CENTER
"IC 5146" 2M21515113+4710291 327.963074 47.174755 inf 2.783753400047237 17.53373293454065
"FSR 0338" 2M21515180+5521081 327.965853 55.352268 15.129035130913069 1.1423435780075522 2.5968513606357657
"FSR 0338" 2M21515334+5522559 327.972282 55.382195 2.4059587497508543 0.8106956989858924 4.346704556822356
"FSR 0338" 2M21515832+5518258 327.993024 55.307194 1.114150901174936 1.2771107582523873 2.1017660411454413
"FSR 0338" 2M21520149+5521327 328.006248 55.359104 11.759655143661519 1.8209023011641297 3.7241328505201423
"IC 5146" 2M21520300+4713249 328.01252 47.223602 3.9280892724409746 15.55480829860033 14.86686841615677
"FSR 0338" 2M21520493+5524490 328.020572 55.41362 12.418981499853931 inf 6.7233571236551075
"IC 5146" 2M21520969+4720428 328.040391 47.345245 inf 1.961933777838197 14.348897545947777
"IC 5146" 2M21521092+4726591 328.04553 47.449753 1.4957162159618043 1.5613579709619891 17.31677605739486
"IC 5146" 2M21521671+4713087 328.069627 47.219105 34.8686913865248 1.0532232643097148 12.635030136596336
"FSR 0338" 2M21522005+5512265 328.083544 55.207367 8.440468308880208 1.5452851240396825 8.194610256373926
"IC 5146" 2M21522669+4728242 328.11123 47.473389 9.452936464335073 3.4486010198132044 16.41609380099734
"IC 5146" 2M21523485+4711068 328.145242 47.185246 5.755633595210864 3.7147952315139743 10.413232434867432
"IC 5146" 2M21523620+4710073 328.150853 47.168709 14.511587879471588 3.237114823861137 10.710869712229998
"IC 5146" 2M21523673+4726031 328.15307 47.434204 9.571215913902943 2.7166519847900137 13.527286005316737
"IC 5146" 2M21523858+4717161 328.160761 47.287827 12.191422806386875 1.7282688207805326 8.728765967386723
"IC 5146" 2M21523930+4720344 328.163765 47.342911 3.3972900623110625 24.914256693783955 9.701781152962383
"IC 5146" 2M21524270+4713319 328.177939 47.225544 0.8195603985997049 10.665098587770222 8.263757452168354
"IC 5146" 2M21524421+4715394 328.184248 47.260956 4.99761482523422 30.06768281761823 7.666739178925007
"IC 5146" 2M21524658+4703077 328.194105 47.052147 37.78836389357746 1.6120723495564986 14.682250445114201
"IC 5146" 2M21524695+4713485 328.195634 47.230152 5.292646137951033 inf 7.4940947149094805
"IC 5146" 2M21524920+4702463 328.205027 47.046211 6.385928107085322 3.6952452591241354 14.781682047844765
"IC 5146" 2M21525193+4715426 328.216408 47.261841 2.8760121370448437 15.21771407933305 6.3562154003350395
"IC 5146" 2M21525219+4710277 328.217482 47.174366 1.4058619545716105 9.720461160206758 8.321785553308134
"IC 5146" 2M21530502+4712124 328.27094 47.203457 20.424042147524148 1.5724070537312675 5.531824161558325
"IC 5146" 2M21530903+4708529 328.287641 47.148033 inf 2.4804075708679534 7.806454386807468
"IC 5146" 2M21530906+4714037 328.287791 47.234371 0.2566341406506107 1.3626695821313115 3.8985767165657053
"IC 5146" 2M21531140+4716383 328.297512 47.277306 0.17269724746730325 1.5467267825641118 3.14364986061722
"IC 5146" 2M21531213+4656551 328.300547 46.948643 20.121296703550314 3.6691566396740836 19.188627372458946
"IC 5146" 2M21531344+4707426 328.30604 47.128525 1.9258476211683673 5.731446226649999 8.60669244680757
"IC 5146" 2M21531722+4703431 328.321773 47.061981 15.010625268781913 2.710564032963619 12.336800508815317
"IC 5146" 2M21532285+4716229 328.345238 47.273045 0.1302075467087616 4.141723368334194 1.2163375118804505
"IC 5146" 2M21532640+4658400 328.360014 46.977802 16.756300373952303 2.6053763313678293 17.220542873607496
"IC 5146" 2M21532692+4732543 328.362197 47.548431 15.15623044170172 3.80581197848522 17.029786074986713
"IC 5146" 2M21533022+4712054 328.375921 47.201523 0.0404651914476431 inf 3.7924185852935772
"IC 5146" 2M21533337+4706314 328.389067 47.108749 26.081985779311246 2.0045263402384097 9.380716653805074
"IC 5146" 2M21534397+4716249 328.43323 47.273594 2.801451894515393 0.28843346473797976 2.5313923990927694
"IC 5146" 2M21534455+4731331 328.435628 47.525875 11.126945578015508 3.84125213046762 15.87998665005384
"IC 5146" 2M21535221+4701134 328.467575 47.020397 17.102054901634745 1.4311319982764616 15.162677166812403
"IC 5146" 2M21535432+4710120 328.476352 47.17001 26.28386374856538 18.8852218115032 7.084947678889107
"IC 5146" 2M21535617+4710451 328.484075 47.179218 0.2853046284384082 24.38504922229874 6.854606896336666
"IC 5146" 2M21535627+4702360 328.484472 47.043339 13.465242538188884 2.145115076323907 14.045266285907216
"IC 5146" 2M21535803+4706420 328.491833 47.111694 20.77379847963799 1.478553714513485 10.390283110544061
"IC 5146" 2M21540871+4707548 328.536322 47.131889 8.01829920201183 0.8431333729561733 10.397830634096069
"IC 5146" 2M21541260+4715320 328.552519 47.258915 22.48713597958351 inf 7.340164772320794
"IC 5146" 2M21541702+4711501 328.570941 47.197254 10.029165627839888 17.917224856153567 9.042467024336808
"IC 5146" 2M21541952+4726014 328.58137 47.433735 31.584843674690536 3.548035991860514 13.22894870499568
"IC 5146" 2M21542130+4706449 328.588788 47.112488 26.152175503771264 0.5700796290573574 12.696506889951255
"IC 5146" 2M21545973+4717003 328.748892 47.283417 5.753182318097815 5.500254764537386 15.36569238622694
"IC 5146" 2M21550028+4704535 328.751197 47.081532 15.440014758699562 1.2829417925408082 18.95774206858072
"IC 5146" 2M21551701+4720214 328.820903 47.339294 23.71304682383187 0.7216650859794741 18.78750948852125
"TEUTSCH 23" 2M23471703+6258452 356.820995 62.979244 0.5206647614689216 0.954168548279769 4.016360867098181
"TEUTSCH 23" 2M23474399+6256205 356.933317 62.939034 4.935334612920728 2.833245271306564 3.587961406563518
"TEUTSCH 23" 2M23474455+6303284 356.935638 63.057896 10.228701680893547 1.7964240689235338 3.710770506124448
"TEUTSCH 23" 2M23480553+6257564 357.023053 62.965683 0.1650650401961351 0.9976010206194208 2.507035907909879
"TEUTSCH 23" 2M23480637+6258452 357.026568 62.979225 0.5243650178165778 1.999761969217363 2.0456068605335185
"TEUTSCH 23" 2M23480929+6257023 357.038737 62.950661 1.6286651988875418 0.6718563904810688 3.479021885611787
"TEUTSCH 23" 2M23481264+6259071 357.052687 62.985332 0.3122487763614999 1.0086226626703025 2.5491839415741895
"TEUTSCH 23" 2M23481738+6304302 357.072428 63.075081 6.455368131394035 0.1532230166964542 5.536730959974999
"TEUTSCH 23" 2M23481805+6302588 357.075232 63.049686 3.1111521025447506 3.575948993921132 4.38449775968
"TEUTSCH 23" 2M23483472+6257119 357.144707 62.953327 5.103468030686027 0.5369330508223008 5.614523450390998
"NGC 7789" 2M23515061+5638066 357.9609 56.635181 11.478375766715295 3.8256470351873553 46.281340524293995
"NGC 7789" 2M23520086+5623226 358.003584 56.389637 25.32837077027587 1.7102108174232042 49.1215706826476
"NGC 7789" 2M23522620+5626111 358.109175 56.436443 3.1447219292455744 15.870701126864725 44.76868368016925
"NGC 7789" 2M23523506+5622407 358.146117 56.377987 13.897339838340919 15.389658315114204 45.20757987110086
"NGC 7789" 2M23530393+5609365 358.266404 56.16016 14.774182236618197 4.42708756060646 49.7244046473489
"NGC 7789" 2M23541980+5712247 358.582519 57.206886 22.464636448091074 2.4601083128412786 38.144118380767125
"NGC 7789" 2M23543657+5650099 358.652388 56.836098 2.158208842752887 6.328604073467411 23.934004207193816
"NGC 7789" 2M23543736+5612196 358.655685 56.205448 31.48929137112995 2.707748114139727 39.093901676475
"NGC 7789" 2M23544116+5641326 358.671536 56.692406 inf 30.599676466433987 22.606255679659657
"NGC 7789" 2M23544735+5638483 358.697313 56.64677 27.238168469007938 4.980706912491913 22.228638989660308
"NGC 7789" 2M23544743+5647164 358.697665 56.787907 17.053404515065502 10.186361649941578 21.877676165853195
"NGC 7789" 2M23545213+5710030 358.717212 57.167515 23.974301910568357 16.346875958624846 33.50965768091378
"NGC 7789" 2M23545349+5623577 358.722899 56.39938 inf 18.21525954253722 28.815776458385
"NGC 7789" 2M23545609+5714089 358.733721 57.235828 29.404478321532 1.0304285398257813 36.492701388985765
"NGC 7789" 2M23550751+5728330 358.781318 57.475853 34.41269703710164 3.025367058113319 48.47323006956514
"NGC 7789" 2M23551046+5719317 358.79362 57.325478 25.20064915914308 13.424914840801799 40.13054113624666
"NGC 7789" 2M23551199+5656246 358.799998 56.94017 6.597374276937643 6.892800213960154 22.13033205262558
"NGC 7789" 2M23551799+5646223 358.824989 56.772881 8.838403460786374 5.363099754975094 17.6052130100555
"NGC 7789" 2M23552089+5605506 358.837065 56.097408 22.59289419223628 7.5023756714872745 41.67936239362998
"NGC 7789" 2M23552389+5607106 358.849579 56.119625 inf 27.025258534085566 40.291973054415195
"NGC 7789" 2M23552569+5608413 358.857042 56.144833 inf inf 38.81327670973631
"NGC 7789" 2M23553173+5727223 358.882235 57.456211 inf 4.987840607389981 46.19209692846182
"NGC 7789" 2M23553561+5630167 358.898404 56.504662 13.545755722867314 inf 20.250958156255965
"NGC 7789" 2M23553858+5615574 358.91077 56.265957 inf 1.0280926154114227 31.501405538041816
"NGC 7789" 2M23553998+5616160 358.916601 56.271133 inf 34.5041439718956 31.136178169329924
"NGC 7789" 2M23554285+5723348 358.928552 57.393017 17.28815477458221 3.730537887671279 42.118339571675854
"NGC 7789" 2M23554838+5704029 358.951588 57.067486 7.271182842919369 2.1104397267860566 24.15540209276553
"NGC 7789" 2M23554966+5639180 358.956951 56.655022 1.4158069988538877 0.3191901822900203 13.85661695508165
"NGC 7789" 2M23555111+5631370 358.962995 56.526958 29.17309352543186 4.014643933483727 17.773371455739056
"NGC 7789" 2M23555809+5702517 358.992074 57.047699 inf 2.3995938750441304 22.442567346220546
"NGC 7789" 2M23560316+5635129 359.0132 56.586941 36.865359786579475 1.6882738223142801 14.167870538180216
"NGC 7789" 2M23560553+5655198 359.023062 56.922169 inf 6.738127244017837 15.838947264372862
"NGC 7789" 2M23560698+5719511 359.029102 57.330872 4.678212121588758 4.1512929102542895 37.565127112636816
"NGC 7789" 2M23561297+5620359 359.054043 56.343307 33.08512676428384 10.40218331545258 25.260762670725942
"NGC 7789" 2M23561563+5637097 359.065156 56.619385 19.372221232492002 6.294734273291712 11.632071144890514
"NGC 7789" 2M23562043+5716076 359.08516 57.268791 5.317727487391328 5.355753533012148 33.48399201146221
"NGC 7789" 2M23562433+5659554 359.101399 56.99873 inf 6.7115295498061975 18.11662348211931
"NGC 7790" 2M23562544+6106265 359.106005 61.107365 25.0718649461689 inf 15.149953517375867
"NGC 7790" 2M23562644+6103469 359.110206 61.06303 8.607406511798107 1.2698850398762813 16.19895123429082
"NGC 7789" 2M23562778+5717408 359.115768 57.294678 3.546783132845577 7.399062006238799 34.746203295130975
"NGC 7789" 2M23562812+5613399 359.11717 56.227764 6.112298147401853 6.590767439280504 31.16375247745725
"NGC 7789" 2M23562953+5648399 359.123059 56.811092 0.44654318877430726 0.2351677233608414 9.021225840490105
"NGC 7789" 2M23563289+5556484 359.137065 55.946796 19.898824102850618 20.65077152732854 47.56615871842261
"NGC 7789" 2M23563464+5653548 359.144363 56.898556 inf 38.344028007712694 12.226468395422351
"NGC 7790" 2M23563606+6102483 359.15029 61.046768 2.740299578700072 2.0465070520980464 15.748934046778437
"NGC 7789" 2M23563632+5645024 359.151351 56.750683 0.4016294489206816 0.4231000841762849 6.795645304473577
"NGC 7789" 2M23563732+5707153 359.155515 57.120934 5.787992729708009 1.4950856459700863 24.323967480267992
"NGC 7789" 2M23563766+5722213 359.156956 57.372589 inf 8.451295193110633 39.06983094355238
"NGC 7789" 2M23563768+5654165 359.157002 56.904598 30.307824412727683 6.015756395311192 12.303308910219236
"NGC 7789" 2M23563930+5645242 359.163757 56.756748 0.1941862308362174 0.3041835905360523 6.4732637429654325
"NGC 7789" 2M23564068+5716272 359.169531 57.274231 23.528309026632705 3.2512796030981352 33.187881308719184
"NGC 7789" 2M23564206+5615465 359.175269 56.262939 10.996891988857366 2.689023208328194 28.666090604437777
"NGC 7789" 2M23564304+5650477 359.179354 56.846607 1.399715088943768 0.20103155841460219 9.043910036087123
"NGC 7789" 2M23564466+5625293 359.186093 56.424816 0.8818888913925691 0.09387518396112836 19.158426322630806
"NGC 7789" 2M23564901+5611222 359.204243 56.189518 inf 17.911720313348294 32.830095827802594
"NGC 7789" 2M23564982+5657593 359.207615 56.96648 30.70399836524852 inf 14.96519548091256
"NGC 7789" 2M23565053+5649208 359.210547 56.82246 3.752556089038435 0.4271100730491807 7.276159524696249
"NGC 7790" 2M23565268+6123593 359.219513 61.399815 9.009973001123317 10.623266184091285 16.223352563610913
"NGC 7789" 2M23565527+5638268 359.23031 56.640797 0.36221542295518955 "" 6.754565096696054
"NGC 7790" 2M23565655+6125358 359.235649 61.426632 10.31810274028707 2.7147090917137664 17.17024278356985
"NGC 7789" 2M23565751+5645272 359.239654 56.757572 0.15519319174293128 0.261069382706683 4.117045811949007
"NGC 7790" 2M23565914+6122108 359.246429 61.369686 8.213085505330668 1.062507095569084 14.375179749142982
"NGC 7789" 2M23570241+5733170 359.260075 57.554745 6.036686963066058 9.654264649141325 49.55909233299964
"NGC 7789" 2M23570895+5648504 359.287304 56.814007 0.28696506464679544 0.22629499000942194 5.484259234827976
"NGC 7789" 2M23571400+5640586 359.308345 56.682968 1.1737733194267959 0.3641570949365766 3.224066434446215
"NGC 7789" 2M23571699+5732180 359.320832 57.538334 4.375530144885486 4.019549609328262 48.49140319266875
"NGC 7789" 2M23571728+5645333 359.322017 56.759258 0.0314866211697659 0.4717140931231378 2.037522883172426
"NGC 7789" 2M23571847+5650271 359.326978 56.840862 0.5862849819526239 0.4723030927248101 6.692156889077664
"NGC 7790" 2M23571979+6119202 359.332465 61.322289 18.53950662441378 2.144435094801949 10.6135736096925
"NGC 7789" 2M23572235+5722318 359.343132 57.3755 inf "" 38.71074353772313
"NGC 7789" 2M23572242+5641459 359.34345 56.696102 0.20094209730271406 0.8059814601892505 2.0869644427896734
"NGC 7789" 2M23573126+5635167 359.380264 56.587975 31.566447459159768 inf 8.58464005141344
"NGC 7789" 2M23573184+5641221 359.382693 56.689484 0.4774176422510519 0.15254052748219943 2.6217392664583157
"NGC 7790" 2M23573289+6105147 359.387052 61.087437 4.466078450716263 0.6427893135049875 8.951222660550297
"NGC 7789" 2M23573428+5559177 359.392851 55.988258 9.921623619161544 2.8929661992017413 44.54378707488332
"NGC 7789" 2M23573563+5640000 359.398462 56.666679 0.41144664008131365 0.3285459665293072 4.085428728982601
"NGC 7789" 2M23574745+5650095 359.447709 56.835991 3.5070718457166126 0.2201857848817207 7.039796009264312
"NGC 7790" 2M23575024+6101253 359.459366 61.023712 9.168292294663635 0.48005918761342076 11.170375583170909
"NGC 7789" 2M23575066+5657272 359.461122 56.957565 17.74735355071886 3.4090332811497683 14.0745678063153
"NGC 7789" 2M23575438+5647439 359.476604 56.795555 1.191443582712108 0.9871153324835523 5.60595624246
"NGC 7789" 2M23575458+5656165 359.477419 56.937939 14.902117779966572 7.9730005086315625 13.092341097695586
"NGC 7789" 2M23575978+5717412 359.499096 57.294781 15.962784019109469 6.544662560851539 34.19357011211947
"NGC 7789" 2M23580015+5650125 359.50066 56.83683 0.5027322209948604 0.20901449704130826 7.993148839613501
"NGC 7789" 2M23580039+5555068 359.501659 55.918575 17.874156667197603 1.334883389393175 48.95190452897246
"NGC 7789" 2M23580275+5647208 359.511466 56.789135 0.10709440148643612 0.10965056141115377 6.251922038116838
"NGC 7789" 2M23580783+5716022 359.532641 57.267281 0.28491244111355696 1.7582660423464782 32.73747472186282
"NGC 7790" 2M23580851+6114084 359.53546 61.235668 22.37761605952498 1.8709342115717777 2.825991799838441
"NGC 188" 2M23581355+8505442 359.556466 85.095612 inf inf 62.66742782069468
"NGC 7790" 2M23581425+6112428 359.559408 61.211903 12.280560004411168 1.0480379925759684 1.3080149668552663
"NGC 7789" 2M23581471+5651466 359.561329 56.862949 0.9809673835859921 0.3513026602371921 10.462883818634598
"NGC 7790" 2M23581525+6127465 359.563575 61.462944 2.4410824390899566 1.2367524278491464 15.916603543593045
"NGC 7790" 2M23581615+6112537 359.567293 61.214939 13.050841792971012 2.4120891273679113 1.2795064507123846
"NGC 7789" 2M23581912+5730313 359.579684 57.508713 16.191018986018186 17.379334032027295 47.27410857994278
"NGC 7790" 2M23582238+6108074 359.593275 61.135399 4.859467860119266 0.7622463909366963 3.760998747495851
"NGC 7790" 2M23582609+6111371 359.608717 61.193649 0.9200810762830229 1.2535359454725508 0.491787995145941
"NGC 7790" 2M23583033+6110221 359.626396 61.172813 0.21005307979938714 1.0286226083825625 1.775994646330941
"NGC 7790" 2M23583080+6107542 359.628368 61.131741 2.9302214795291888 1.179576922313236 4.09987228552238
"NGC 7790" 2M23583255+6115012 359.635642 61.250351 1.1862232257933412 0.8273146609060084 3.354804734628433
"NGC 7790" 2M23583399+6112340 359.641662 61.209461 1.4030750752458339 2.6630730546740398 1.5269931726258579
"NGC 7789" 2M23583703+5606405 359.654295 56.111271 inf 8.870610751351958 38.45382199317986
"NGC 7790" 2M23584254+6112388 359.677265 61.210785 1.1509657493952594 0.8943943386950717 2.5131402295125946
"NGC 7789" 2M23584368+5707550 359.682 57.131966 28.81083211345811 3.438440393264183 26.374386025543508
"NGC 7790" 2M23584996+6056021 359.70818 60.933941 7.607759903260615 0.7256322556515351 16.18879616976242
"NGC 7789" 2M23585296+5659204 359.720701 56.989025 0.6836365249494731 10.7498970896405 19.625446956465698
"NGC 7789" 2M23585468+5700306 359.727861 57.008518 8.677338891800083 2.4852303185069426 20.69902214681515
"NGC 7789" 2M23585484+5622588 359.72851 56.383015 24.996329128607115 4.6582327182548005 24.233152354419094
"NGC 7790" 2M23585975+6110258 359.748995 61.17384 9.646175318342177 0.34523503980559095 4.701071161879982
"NGC 7789" 2M23590085+5621116 359.753545 56.353241 28.56347565961675 5.525256595564459 26.195274499522405
"NGC 7790" 2M23590408+6109390 359.767011 61.160854 0.16207661428862727 1.1955064398510042 5.469310119569304
"NGC 7789" 2M23590494+5630245 359.77061 56.506824 inf 2.6960637030795866 19.197856164019544
"NGC 7789" 2M23591255+5724354 359.802309 57.409847 2.804529954288668 3.465060005105195 43.30679375365999
"NGC 7789" 2M23591467+5609220 359.811126 56.156113 2.710774166988804 12.871873154117605 37.6353265306453
